row_id,Consumer,Product,split,Liking,overall_visual_match,overall_visual_match_missing,color_pinkness_match,color_pinkness_match_missing,fat_lean_appearance_match,fat_lean_appearance_match_missing,surface_moisture_shine_match,surface_moisture_shine_match_missing,slice_structure_homogeneity_match,slice_structure_homogeneity_match_missing,overall_texture_match,overall_texture_match_missing,tenderness_softness_match,tenderness_softness_match_missing,firmness_rubberiness_match,firmness_rubberiness_match_missing,dryness_juiciness_match,dryness_juiciness_match_missing,fibrous_stringy_pieces_match,fibrous_stringy_pieces_match_missing,thickness_chew_match,thickness_chew_match_missing,overall_flavor_match,overall_flavor_match_missing,saltiness_match,saltiness_match_missing,ham_taste_match,ham_taste_match_missing,aromatic_smoky_spiced_match,aromatic_smoky_spiced_match_missing,bland_insipid_intensity_match,bland_insipid_intensity_match_missing,offnote_aftertaste_match,offnote_aftertaste_match_missing
112,H030,J02,train,9.84,3.0,0,2.0,0,2.0,0,3.5,1,6.0,0,5.0,0,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,3.0,0,3.5,1,3.5,1
113,H030,J10,train,9.98,6.0,0,6.0,0,5.0,0,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
114,H030,J26,train,9.08,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,5.0,0,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,3.0,0,3.5,1,2.0,0,3.5,1,2.0,0
115,H030,J28,train,9.84,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
116,H030,J29,train,9.51,6.0,0,6.0,0,5.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1
117,H030,J30,train,8.65,3.0,0,2.0,0,5.0,0,3.5,1,2.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,4.0,0,3.0,0,3.0,0,3.5,1,3.0,0,4.0,0,3.5,1
118,H030,J31,train,9.66,6.0,0,6.0,0,6.0,0,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
119,H031,J02,train,8.61,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
120,H031,J10,train,2.21,4.0,0,6.0,0,5.0,0,3.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
121,H031,J17,train,6.21,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
122,H031,J20,train,5.28,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,1.0,0,3.5,1,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
123,H031,J21,train,5.21,1.0,0,3.5,1,1.0,0,2.0,0,2.0,0,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,4.0,0,3.0,0,5.0,0,3.5,1,3.5,1,3.5,1
124,H031,J25,train,0.45,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,1.0,0,2.0,0,1.0,0,3.5,1,3.5,1,3.5,1,1.0,0,4.0,0,1.0,0,1.0,0,1.0,0,3.5,1
125,H031,J28,train,3.07,2.0,0,2.0,0,4.0,0,3.5,1,2.0,0,2.0,0,3.0,0,2.0,0,3.5,1,4.0,0,3.5,1,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
126,H031,J31,train,8.56,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
127,H032,J10,train,9.01,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
128,H032,J20,train,9.15,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,3.5,1,2.0,0,3.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
129,H032,J21,train,8.03,5.0,0,6.0,0,6.0,0,3.5,1,5.0,0,4.0,0,5.0,0,3.0,0,5.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1
130,H032,J26,train,4.66,4.0,0,5.0,0,3.0,0,3.5,1,3.0,0,4.0,0,5.0,0,4.0,0,5.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1
131,H032,J28,train,9.31,3.0,0,6.0,0,2.0,0,2.0,0,3.0,0,4.0,0,5.0,0,5.0,0,3.0,0,3.5,1,3.5,1,4.0,0,3.5,1,5.0,0,3.5,1,6.0,0,3.5,1
132,H033,J02,holdout,5.8,5.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.0,0,3.0,0,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,2.0,0,5.0,0,3.5,1,3.5,1,3.5,1
133,H033,J26,holdout,5.72,3.0,0,3.5,1,3.5,1,3.5,1,1.0,0,3.0,0,4.0,0,4.0,0,3.0,0,3.5,1,3.5,1,3.0,0,2.0,0,5.0,0,5.0,0,3.5,1,3.5,1
134,H033,J27,holdout,2.14,5.0,0,3.5,1,5.0,0,3.5,1,6.0,0,2.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1,3.5,1,3.5,1
135,H033,J29,holdout,7.04,3.0,0,3.5,1,2.0,0,3.5,1,2.0,0,4.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
136,H035,J01,train,9.93,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
137,H035,J10,train,10.0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
138,H035,J20,train,9.33,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,5.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
139,H035,J23,train,2.76,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,4.0,0,1.0,0,3.5,1,2.0,0,3.5,1
140,H035,J25,train,4.98,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1,3.5,1,3.5,1
141,H035,J26,train,9.93,5.0,0,3.5,1,6.0,0,3.5,1,6.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
142,H035,J28,train,7.19,2.0,0,2.0,0,2.0,0,3.5,1,1.0,0,3.0,0,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,6.0,0,2.0,0,3.5,1,2.0,0,3.5,1
143,H035,J29,train,7.42,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1
144,H035,J30,train,10.0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
145,H037,J08,train,8.24,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
146,H037,J09,train,10.0,4.0,0,3.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1
147,H037,J28,train,9.76,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
148,H037,J29,train,8.8,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,5.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
149,H038,J01,train,4.45,3.0,0,4.0,0,3.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,4.0,0,3.0,0,5.0,0,3.5,1,3.5,1,3.5,1
150,H038,J05,train,1.33,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,4.0,0,6.0,0,3.5,1,3.0,0,1.0,0,3.5,1,2.0,0,4.0,0,2.0,0,3.5,1,2.0,0,1.0,0
151,H038,J17,train,5.23,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,4.0,0,5.0,0,3.5,1,3.0,0,2.0,0,3.5,1,3.0,0,2.0,0,6.0,0,3.5,1,2.0,0,3.5,1
152,H038,J20,train,8.5,4.0,0,4.0,0,3.5,1,3.0,0,5.0,0,2.0,0,2.0,0,2.0,0,1.0,0,2.0,0,3.5,1,2.0,0,5.0,0,2.0,0,3.5,1,2.0,0,3.5,1
153,H038,J21,train,4.65,3.0,0,3.0,0,4.0,0,3.5,1,2.0,0,4.0,0,5.0,0,3.0,0,3.0,0,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1
154,H038,J22,train,9.62,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,5.0,0,6.0,0,3.5,1,6.0,0,3.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1
155,H038,J23,train,5.56,3.0,0,2.0,0,4.0,0,4.0,0,3.5,1,5.0,0,6.0,0,3.5,1,6.0,0,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.0,0,3.5,1
156,H039,J01,train,8.37,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1
157,H039,J02,train,9.38,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,5.0,0,3.5,1,2.0,0
158,H039,J03,train,8.98,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,6.0,0,5.0,0,3.5,1,3.0,0
159,H039,J09,train,2.53,2.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,4.0,0,4.0,0,3.5,1,2.0,0
160,H039,J10,train,9.38,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,6.0,0,4.0,0,3.5,1,3.5,1
161,H039,J15,train,6.94,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.0,0,6.0,0,4.0,0,3.5,1,3.5,1
162,H039,J17,train,8.14,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,5.0,0,3.5,1,3.5,1
163,H039,J21,train,9.21,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,3.5,1,6.0,0,4.0,0,3.5,1,3.5,1
164,H039,J25,train,6.0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1
165,H039,J28,train,9.31,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
166,H039,J31,train,9.46,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.0,0,3.5,1,5.0,0,3.5,1,3.5,1
167,H041,J01,holdout,7.84,5.0,0,6.0,0,2.0,0,3.5,1,3.5,1,3.0,0,3.0,0,4.0,0,4.0,0,3.5,1,2.0,0,4.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1
168,H041,J02,holdout,6.21,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,4.0,0,5.0,0,5.0,0,5.0,0,3.5,1,2.0,0,2.0,0,3.5,1,1.0,0,2.0,0,1.0,0,3.5,1
169,H041,J09,holdout,8.9,4.0,0,2.0,0,3.5,1,3.5,1,3.0,0,3.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1
170,H041,J10,holdout,8.12,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1
171,H041,J23,holdout,5.03,5.0,0,6.0,0,3.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
172,H041,J29,holdout,10.0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1
173,H041,J30,holdout,7.04,5.0,0,6.0,0,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0
174,H041,J31,holdout,8.89,5.0,0,4.0,0,3.5,1,3.5,1,3.5,1,4.0,0,4.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,5.0,0,3.5,1,2.0,0,3.5,1,3.5,1
175,H043,J01,train,5.31,4.0,0,4.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
176,H043,J04,train,7.81,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
177,H043,J05,train,5.17,4.0,0,6.0,0,3.0,0,3.5,1,3.5,1,2.0,0,2.0,0,3.0,0,3.5,1,3.5,1,3.5,1,4.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1
178,H043,J10,train,8.58,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
179,H043,J23,train,4.36,1.0,0,3.5,1,1.0,0,1.0,0,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,3.5,1,2.0,0,3.5,1
180,H043,J30,train,7.62,4.0,0,6.0,0,6.0,0,2.0,0,3.5,1,3.0,0,4.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
181,H044,J01,train,2.45,2.0,0,2.0,0,3.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,4.0,0,3.0,0,5.0,0,4.0,0,3.0,0,3.0,0,6.0,0
182,H044,J02,train,9.74,3.0,0,4.0,0,3.0,0,3.5,1,2.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,4.0,0,5.0,0,4.0,0,3.0,0,3.0,0,6.0,0
183,H044,J09,train,6.51,1.0,0,1.0,0,6.0,0,3.5,1,1.0,0,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,6.0,0,4.0,0,3.5,1,4.0,0,3.5,1,3.0,0,3.5,1
184,H044,J26,train,1.66,2.0,0,2.0,0,2.0,0,3.5,1,3.0,0,1.0,0,1.0,0,1.0,0,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,3.0,0,2.0,0,3.5,1
185,H045,J01,train,6.71,2.0,0,3.5,1,1.0,0,3.5,1,4.0,0,5.0,0,5.0,0,5.0,0,5.0,0,3.5,1,2.0,0,4.0,0,6.0,0,3.0,0,5.0,0,3.0,0,3.5,1
186,H045,J02,train,6.58,2.0,0,3.5,1,1.0,0,3.5,1,2.0,0,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,2.0,0,4.0,0,6.0,0,5.0,0,6.0,0,3.5,1,3.5,1
187,H045,J17,train,1.34,1.0,0,2.0,0,2.0,0,3.5,1,1.0,0,1.0,0,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1,1.0,0,1.0,0,2.0,0,3.5,1
188,H045,J30,train,3.17,1.0,0,3.5,1,1.0,0,3.5,1,2.0,0,5.0,0,5.0,0,6.0,0,3.5,1,3.5,1,2.0,0,2.0,0,6.0,0,2.0,0,1.0,0,3.5,1,3.5,1
189,H046,J15,train,3.84,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
190,H046,J30,train,7.59,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
191,H046,J31,train,4.78,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
192,H047,J01,train,6.74,5.0,0,6.0,0,6.0,0,3.5,1,1.0,0,2.0,0,5.0,0,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.5,1,1.0,0,3.5,1
193,H047,J02,train,6.19,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,5.0,0,4.0,0,3.5,1,1.0,0,4.0,0,1.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1
194,H047,J09,train,7.44,4.0,0,5.0,0,6.0,0,3.0,0,3.5,1,4.0,0,5.0,0,5.0,0,3.0,0,5.0,0,3.5,1,3.0,0,6.0,0,3.0,0,3.5,1,3.5,1,3.5,1
195,H047,J10,train,6.3,5.0,0,6.0,0,6.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,4.0,0,4.0,0,3.5,1,4.0,0,3.5,1,3.5,1
196,H047,J21,train,6.37,3.0,0,4.0,0,3.0,0,3.5,1,3.5,1,2.0,0,4.0,0,2.0,0,3.5,1,3.0,0,3.0,0,4.0,0,5.0,0,3.5,1,4.0,0,3.5,1,3.5,1
197,H047,J22,train,6.7,3.0,0,5.0,0,2.0,0,3.5,1,3.5,1,3.0,0,3.5,1,3.0,0,3.5,1,3.5,1,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,3.5,1
198,H047,J25,train,3.52,2.0,0,3.5,1,1.0,0,3.5,1,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,1.0,0,3.5,1,3.5,1
199,H047,J29,train,8.24,4.0,0,3.5,1,3.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1
200,H049,J02,train,9.2,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1
201,H049,J10,train,8.06,4.0,0,4.0,0,2.0,0,3.5,1,3.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1
202,H049,J15,train,4.49,2.0,0,4.0,0,1.0,0,1.0,0,1.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,6.0,0,3.0,0,2.0,0,3.5,1,3.5,1,6.0,0,2.0,0
203,H049,J20,train,8.55,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,5.0,0,3.5,1,6.0,0,3.5,1
204,H049,J22,train,8.23,4.0,0,3.0,0,6.0,0,6.0,0,4.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1
205,H049,J31,train,9.42,4.0,0,3.0,0,5.0,0,6.0,0,5.0,0,6.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1
206,H050,J01,train,1.64,2.0,0,3.5,1,1.0,0,3.5,1,2.0,0,5.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,3.5,1,2.0,0,1.0,0
207,H050,J02,train,9.34,4.0,0,6.0,0,3.0,0,3.5,1,4.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
208,H050,J03,train,6.16,4.0,0,6.0,0,3.0,0,3.5,1,3.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,3.0,0,3.5,1,2.0,0,3.5,1,3.5,1,3.5,1
209,H050,J09,train,7.06,3.0,0,2.0,0,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,3.5,1,6.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,2.0,0
210,H050,J10,train,8.37,5.0,0,3.5,1,5.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,3.5,1,3.5,1,3.5,1
211,H050,J26,train,8.2,3.0,0,3.5,1,2.0,0,3.5,1,4.0,0,4.0,0,5.0,0,3.5,1,5.0,0,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
212,H050,J29,train,5.27,3.0,0,3.5,1,2.0,0,3.5,1,4.0,0,3.0,0,3.5,1,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,3.5,1,2.0,0,2.0,0,3.5,1,3.5,1
213,H052,J14,holdout,7.24,4.0,0,6.0,0,3.5,1,3.5,1,2.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,6.0,0,3.5,1,2.0,0,3.5,1,3.5,1
214,H052,J15,holdout,6.13,4.0,0,5.0,0,3.5,1,3.5,1,2.0,0,3.0,0,4.0,0,2.0,0,3.5,1,3.5,1,3.0,0,2.0,0,3.5,1,3.5,1,1.0,0,3.5,1,1.0,0
215,H052,J16,holdout,5.23,1.0,0,3.5,1,1.0,0,3.5,1,1.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,2.0,0,3.5,1
216,H052,J19,holdout,6.21,4.0,0,6.0,0,3.5,1,3.0,0,3.5,1,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,4.0,0,3.5,1,3.5,1,5.0,0,3.5,1,3.5,1
217,H052,J20,holdout,5.11,3.0,0,3.5,1,3.5,1,3.5,1,2.0,0,3.0,0,3.0,0,3.5,1,3.5,1,3.5,1,3.5,1,2.0,0,5.0,0,3.5,1,2.0,0,2.0,0,3.5,1
218,H052,J23,holdout,6.22,4.0,0,6.0,0,3.0,0,3.5,1,3.0,0,5.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1
219,H052,J25,holdout,6.68,1.0,0,1.0,0,3.5,1,3.5,1,1.0,0,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,3.0,0,3.5,1,6.0,0,1.0,0,3.5,1,3.5,1
220,H054,J02,train,1.25,2.0,0,2.0,0,3.5,1,3.5,1,3.5,1,1.0,0,1.0,0,3.5,1,1.0,0,3.5,1,3.5,1,2.0,0,4.0,0,2.0,0,3.5,1,3.0,0,3.5,1
221,H054,J06,train,7.25,6.0,0,6.0,0,3.5,1,3.5,1,6.0,0,5.0,0,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
222,H054,J20,train,3.74,3.0,0,2.0,0,3.5,1,3.5,1,5.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.5,1,3.5,1,2.0,0,4.0,0,2.0,0,3.5,1,2.0,0,3.5,1
223,H054,J28,train,7.75,5.0,0,3.5,1,3.5,1,3.5,1,3.5,1,5.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,6.0,0,6.0,0,3.5,1,3.5,1,3.5,1,3.5,1
224,H056,J03,train,2.86,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,3.0,0,4.0,0,3.0,0,3.5,1,4.0,0,3.0,0,5.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
225,H056,J09,train,7.03,5.0,0,4.0,0,6.0,0,3.5,1,6.0,0,6.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,6.0,0,3.5,1,3.5,1,3.5,1
226,H056,J10,train,5.57,4.0,0,6.0,0,2.0,0,3.5,1,2.0,0,5.0,0,6.0,0,6.0,0,3.5,1,6.0,0,3.5,1,3.0,0,5.0,0,3.0,0,3.5,1,3.0,0,3.5,1
227,H056,J20,train,5.38,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,2.0,0,2.0,0,3.5,1,2.0,0,2.0,0,4.0,0,5.0,0,5.0,0,3.5,1,3.5,1,2.0,0
